Wall time,Step,Value
1491963694.4927514,8600,0.7090963125228882
1491963696.9573617,8700,0.7118829488754272
1491963699.3527808,8800,0.7273089289665222
1491963701.7470782,8900,0.7388535141944885
1491963704.5267835,9000,0.7234275341033936
1491963706.9955313,9100,0.6963574886322021
1491963709.4076595,9200,0.6724721193313599
1491963711.8280048,9300,0.6878980994224548
1491963714.2284572,9400,0.7262141704559326
1491963716.68977,9500,0.7360668778419495
1491963719.0845358,9600,0.7233280539512634
1491963721.5066035,9700,0.6983479261398315
1491963723.9063528,9800,0.7093949317932129
1491963726.3616343,9900,0.7184514403343201
1491963729.0516324,10000,0.6970541477203369
1491963731.5120683,10100,0.7246218323707581
1491963733.9654703,10200,0.7032245397567749
1491963736.4094832,10300,0.6997412443161011
1491963738.8512259,10400,0.7215366363525391
1491963741.279296,10500,0.7458200454711914
1491963743.7226877,10600,0.7204418778419495
1491963746.1321323,10700,0.7183519005775452
1491963748.5780144,10800,0.7118829488754272
1491963751.0119245,10900,0.7159633636474609
1491963753.6960328,11000,0.6774482727050781
1491963756.1537228,11100,0.7179538011550903
1491963758.5908873,11200,0.7091958522796631
1491963761.0738225,11300,0.7105891704559326
1491963763.5121686,11400,0.6852110028266907
1491963765.976775,11500,0.6954618096351624
1491963768.4617302,11600,0.7071058750152588
1491963770.9261556,11700,0.702925980091095
1491963773.3223562,11800,0.6984474658966064
1491963775.7827566,11900,0.741042971611023
1491963778.546616,12000,0.7336783409118652
1491963781.0065675,12100,0.7073049545288086
1491963783.4409585,12200,0.7295979261398315
1491963785.8761666,12300,0.7146695852279663
1491963788.3028786,12400,0.7273089289665222
1491963790.7913609,12500,0.7096934914588928
1491963793.250396,12600,0.7066082954406738
1491963795.688485,12700,0.7234275341033936
1491963798.1292267,12800,0.7347730994224548
1491963800.5781102,12900,0.7074044346809387
1491963803.299099,13000,0.7328821420669556
1491963805.7241921,13100,0.7128781676292419
1491963808.1271796,13200,0.7037221193313599
1491963810.566361,13300,0.6970541477203369
1491963812.9294207,13400,0.7130772471427917
1491963815.4087212,13500,0.6830214858055115
1491963817.8709664,13600,0.7145700454711914
1491963820.3140972,13700,0.7081010937690735
1491963822.79657,13800,0.7076035141944885
1491963825.2883554,13900,0.6952627301216125
1491963827.9597275,14000,0.7207404375076294
1491963830.4481268,14100,0.690585196018219
1491963832.9104342,14200,0.7207404375076294
1491963835.3549254,14300,0.7052149772644043
1491963837.7408485,14400,0.7027269005775452
1491963840.2073426,14500,0.6937699317932129
1491963842.60255,14600,0.7022293210029602
1491963845.0687754,14700,0.6908837556838989
1491963847.5234058,14800,0.6980493664741516
1491963849.977092,14900,0.6803343892097473
1491963852.6724803,15000,0.7077030539512634
1491963855.1612809,15100,0.6957603693008423
1491963857.5882497,15200,0.7275079488754272
1491963860.021626,15300,0.6975517272949219
1491963862.5164194,15400,0.6968550682067871
1491963864.946475,15500,0.6978503465652466
1491963867.3616192,15600,0.7003383636474609
1491963869.803212,15700,0.6982483863830566
1491963872.2500255,15800,0.684215784072876
1491963874.654012,15900,0.7198447585105896
1491963877.3356266,16000,0.7263137102127075
1491963879.8477986,16100,0.6773487329483032
1491963882.3218794,16200,0.6912818551063538
1491963884.7780263,16300,0.7319864630699158
1491963887.2095919,16400,0.6727706789970398
1491963889.6652744,16500,0.7418391704559326
1491963892.1008763,16600,0.7325835824012756
1491963894.5392528,16700,0.694167971611023
1491963896.9878101,16800,0.6926751732826233
1491963899.4376166,16900,0.7302945852279663
1491963902.1016128,17000,0.6944665312767029
1491963904.5549304,17100,0.700238823890686
1491963906.9552577,17200,0.7248208522796631
1491963909.4154363,17300,0.7025278806686401
1491963911.8238468,17400,0.6914808750152588
1491963914.2654963,17500,0.6639131903648376
1491963916.7259467,17600,0.725119411945343
1491963919.2003727,17700,0.6898885369300842
1491963921.6051402,17800,0.7327826619148254
1491963924.0307875,17900,0.7143710255622864
1491963926.7129774,18000,0.7261146306991577
1491963929.168301,18100,0.6991441249847412
1491963931.6056,18200,0.7225318551063538
1491963934.0291061,18300,0.7047173380851746
1491963936.5024574,18400,0.7209395170211792
1491963938.9135232,18500,0.7241241931915283
1491963941.3845031,18600,0.7268112897872925
1491963943.849184,18700,0.71875
1491963946.2821069,18800,0.7521895170211792
1491963948.7251492,18900,0.7296974658966064
1491963951.380338,19000,0.7524880766868591
1491963953.8846986,19100,0.7441281676292419
1491963956.3210967,19200,0.7538813948631287
1491963958.8044116,19300,0.7387539744377136
1491963961.2378314,19400,0.7352706789970398
1491963963.7055047,19500,0.75
1491963966.106675,19600,0.7448248267173767
1491963968.5377693,19700,0.7181528806686401
1491963970.9925063,19800,0.7286027073860168
1491963973.4067497,19900,0.7238256335258484
1491963976.12041,20000,0.7139729261398315
1491963978.601365,20100,0.721636176109314
1491963981.0499513,20200,0.7207404375076294
1491963983.4994214,20300,0.728204607963562
1491963985.9828725,20400,0.7213375568389893
1491963988.4170325,20500,0.7283041477203369
1491963990.855267,20600,0.7423368096351624
1491963993.2710176,20700,0.7320860028266907
1491963995.6704183,20800,0.7164610028266907
1491963998.1013203,20900,0.7429339289665222
1491964000.768529,21000,0.7395501732826233
1491964003.198458,21100,0.737957775592804
1491964005.5997167,21200,0.7360668778419495
1491964008.0217245,21300,0.703324019908905
1491964010.4573302,21400,0.7162619233131409
1491964012.8892767,21500,0.7141719460487366
1491964015.350519,21600,0.7231289744377136
1491964017.7543387,21700,0.7331807613372803
1491964020.2241783,21800,0.7255175113677979
1491964022.6269002,21900,0.7403463125228882
1491964025.2992659,22000,0.6884952187538147
1491964027.7637663,22100,0.7272093892097473
1491964030.1913977,22200,0.7390525341033936
1491964032.6060011,22300,0.7250199317932129
1491964035.07418,22400,0.7213375568389893
1491964037.4652402,22500,0.731289803981781
1491964039.9137702,22600,0.7414410710334778
1491964042.3816154,22700,0.7295979261398315
1491964044.7873378,22800,0.7096934914588928
1491964047.2399263,22900,0.712082028388977
1491964049.9010198,23000,0.7181528806686401
1491964052.3235998,23100,0.7099920511245728
1491964054.7523518,23200,0.7393510937690735
1491964057.2197003,23300,0.7364649772644043
1491964059.626188,23400,0.6997412443161011
1491964062.0490713,23500,0.7357683181762695
1491964064.4357,23600,0.7118829488754272
1491964066.834266,23700,0.7205414175987244
1491964069.229336,23800,0.7084991931915283
1491964071.6683936,23900,0.728204607963562
1491964074.3251362,24000,0.7393510937690735
1491964076.7576213,24100,0.7308917045593262
1491964079.17243,24200,0.731289803981781
1491964081.6125646,24300,0.721835196018219
1491964084.0213919,24400,0.7275079488754272
1491964086.477051,24500,0.7392516136169434
1491964088.8921294,24600,0.7084991931915283
1491964091.3727083,24700,0.7129777073860168
1491964093.8238857,24800,0.7175557613372803
1491964096.2445717,24900,0.7091958522796631
1491964098.9112184,25000,0.7317874431610107
1491964101.3475847,25100,0.6908837556838989
1491964103.7820046,25200,0.7271098494529724
1491964106.2731776,25300,0.7034235596656799
1491964108.7758622,25400,0.6848129034042358
1491964111.215663,25500,0.7057125568389893
1491964113.631518,25600,0.7235270738601685
1491964116.058062,25700,0.7332802414894104
1491964118.479546,25800,0.7155652642250061
1491964120.8869228,25900,0.7311902642250061
1491964123.593404,26000,0.7168591022491455
1491964126.06544,26100,0.7400477528572083
1491964128.5130193,26200,0.7023288011550903
1491964130.9359615,26300,0.7229299545288086
1491964133.3562417,26400,0.7050158977508545
1491964135.8007784,26500,0.7219347357749939
1491964138.2638285,26600,0.7264131903648376
1491964140.6795275,26700,0.7001393437385559
1491964143.1229656,26800,0.7197452187538147
1491964145.5980735,26900,0.7203423380851746
1491964148.2671304,27000,0.7359673380851746
1491964150.7567346,27100,0.712579607963562
1491964153.171174,27200,0.7244227528572083
1491964155.6082468,27300,0.7201433181762695
1491964157.9772577,27400,0.7315883636474609
1491964160.3915646,27500,0.7149681448936462
1491964162.8487964,27600,0.737460196018219
1491964165.241284,27700,0.7250199317932129
1491964167.7088666,27800,0.7325835824012756
1491964170.1501575,27900,0.7406449317932129
1491964172.8382726,28000,0.706707775592804
1491964175.2301402,28100,0.7135748267173767
