Wall time,Step,Value
1494809024.173865,24000,0.809613823890686
1494809129.0884316,24100,0.799761176109314
1494809237.3341203,24200,0.8322054147720337
1494809347.7039452,24300,0.8294187784194946
1494809459.0609238,24400,0.8423566818237305
1494809574.6779757,24500,0.8256369233131409
1494809688.0867896,24600,0.8480294346809387
1494809794.919592,24700,0.8313097357749939
1494809906.7659879,24800,0.8097133636474609
1494810024.081375,24900,0.8288216590881348
1494810136.3900423,25000,0.8376791477203369
1494810253.8813643,25100,0.8308120965957642
1494810363.6048436,25200,0.8291202187538147
1494810471.823698,25300,0.8416600227355957
1494810576.9278967,25400,0.8227508068084717
1494810693.47591,25500,0.8302149772644043
1494810804.4969153,25600,0.8113057613372803
1494810913.686051,25700,0.8361862897872925
1494811022.7592144,25800,0.8392714858055115
1494811128.1923332,25900,0.8428543210029602
1494811240.0925574,26000,0.8303145170211792
1494811346.5777497,26100,0.8452428579330444
1494811454.6083815,26200,0.8472332954406738
1494811563.9184265,26300,0.8318073153495789
1494811671.6266434,26400,0.831707775592804
1494811783.3942819,26500,0.8476313948631287
1494811896.9931784,26600,0.8632563948631287
1494812011.043113,26700,0.8496218323707581
1494812120.628076,26800,0.8453423380851746
1494812234.683316,26900,0.840167224407196
1494812342.4193037,27000,0.8380772471427917
1494812451.04079,27100,0.8511146306991577
1494812565.575848,27200,0.8476313948631287
1494812674.3793514,27300,0.8272293210029602
1494812786.0712214,27400,0.8358877301216125
1494812894.0236752,27500,0.8585788011550903
1494813001.1661758,27600,0.8350915312767029
1494813113.19336,27700,0.8645501732826233
1494813222.923406,27800,0.8479299545288086
1494813332.872723,27900,0.8516122698783875
1494813449.1549714,28000,0.8609673380851746
1494813554.6464639,28100,0.8582802414894104
