Wall time,Step,Value
1495012171.1900463,15300,0.7215366363525391
1495012222.363972,15400,0.6662022471427917
1495012273.3441062,15500,0.6325637102127075
1495012324.3612447,15600,0.6686902642250061
1495012375.432749,15700,0.6999402642250061
1495012426.4254732,15800,0.6824243664741516
1495012477.3243308,15900,0.6772491931915283
1495012529.3581724,16000,0.6237062215805054
1495012580.517624,16100,0.7117834687232971
1495012631.6378238,16200,0.7170581221580505
1495012682.8208587,16300,0.7048168778419495
1495012733.9508383,16400,0.6818272471427917
1495012785.0236516,16500,0.715465784072876
1495012836.0962095,16600,0.7228304147720337
1495012887.1370296,16700,0.7384554147720337
1495012938.239359,16800,0.6852110028266907
1495012989.5256479,16900,0.675159215927124
1495013041.872339,17000,0.7229299545288086
1495013093.0476558,17100,0.7211385369300842
1495013144.113141,17200,0.7145700454711914
1495013195.1785505,17300,0.7172571420669556
1495013246.2054744,17400,0.7147691249847412
1495013297.2403717,17500,0.7629379034042358
1495013348.2669477,17600,0.7252189517021179
1495013399.1642249,17700,0.6865047812461853
1495013450.0615635,17800,0.696457028388977
1495013501.233312,17900,0.6875
1495013553.4299617,18000,0.7378582954406738
1495013604.6604068,18100,0.6831210255622864
1495013655.9716775,18200,0.7328821420669556
1495013707.2787235,18300,0.7127786874771118
1495013758.6261818,18400,0.7423368096351624
1495013809.9816947,18500,0.7273089289665222
1495013861.2332137,18600,0.6961584687232971
1495013912.3559737,18700,0.693869411945343
1495013963.4707067,18800,0.6900875568389893
1495014014.5441713,18900,0.7605493664741516
1495014066.576381,19000,0.7406449317932129
1495014117.4381711,19100,0.7232285141944885
1495014168.3416235,19200,0.771994411945343
1495014219.2456234,19300,0.6948646306991577
1495014270.3640127,19400,0.7396496534347534
1495014321.424012,19500,0.6659036874771118
1495014372.5426369,19600,0.675457775592804
1495014423.4594576,19700,0.722034215927124
1495014474.628796,19800,0.7506966590881348
1495014525.7935658,19900,0.7171576619148254
1495014578.0258121,20000,0.6823248267173767
1495014628.9781437,20100,0.7072054147720337
1495014679.859537,20200,0.762539803981781
1495014730.731752,20300,0.7408439517021179
1495014781.61149,20400,0.7371616363525391
1495014832.6938288,20500,0.7004379034042358
1495014883.736178,20600,0.7165604829788208
1495014934.8195755,20700,0.7371616363525391
1495014985.8383605,20800,0.7426353693008423
1495015036.8430536,20900,0.7327826619148254
1495015088.9067423,21000,0.7586584687232971
1495015139.9040208,21100,0.749800980091095
1495015191.0398085,21200,0.7483081221580505
1495015242.2993097,21300,0.7700039744377136
1495015293.6946914,21400,0.7172571420669556
1495015345.0576358,21500,0.7637341022491455
1495015396.3769705,21600,0.7600517272949219
1495015447.6090307,21700,0.7478104829788208
1495015498.8794732,21800,0.7655254602432251
1495015549.9459028,21900,0.7409434914588928
1495015602.1510715,22000,0.7638335824012756
1495015653.079665,22100,0.7707006335258484
1495015704.3093388,22200,0.7662221193313599
1495015755.555933,22300,0.8121019005775452
1495015806.6977582,22400,0.7823447585105896
1495015858.0057242,22500,0.7266122698783875
1495015909.1610749,22600,0.7604498267173767
1495015960.370218,22700,0.7911027073860168
1495016011.4864948,22800,0.7986664175987244
1495016062.511711,22900,0.7537818551063538
1495016114.6102574,23000,0.7640326619148254
1495016165.6120043,23100,0.7572651505470276
1495016216.5126908,23200,0.7538813948631287
1495016267.576684,23300,0.7764729261398315
1495016318.7134063,23400,0.768710196018219
1495016370.0031068,23500,0.7808519005775452
1495016421.1947691,23600,0.7994625568389893
1495016472.3380141,23700,0.750199019908905
1495016523.544016,23800,0.7593550682067871
1495016574.6674616,23900,0.7817476391792297
1495016626.9212883,24000,0.7794585824012756
1495016678.0734253,24100,0.7473129034042358
1495016729.3015223,24200,0.7768710255622864
1495016780.3699894,24300,0.7804538011550903
1495016831.4526603,24400,0.7766719460487366
1495016882.608697,24500,0.7842356562614441
1495016933.8779423,24600,0.7665206789970398
1495016985.0108788,24700,0.7826433181762695
1495017036.2118015,24800,0.7756767272949219
1495017087.3038394,24900,0.8014530539512634
1495017139.5319657,25000,0.7823447585105896
1495017190.5875447,25100,0.781050980091095
1495017241.6948142,25200,0.8144904375076294
1495017292.9839437,25300,0.7973726391792297
1495017344.3655138,25400,0.7619426846504211
1495017395.6519148,25500,0.8086186051368713
1495017446.69427,25600,0.7949841022491455
1495017497.7348413,25700,0.8043391704559326
1495017548.8050582,25800,0.7747810482978821
1495017600.0356293,25900,0.7954816818237305
1495017652.1854208,26000,0.7972730994224548
1495017703.1071815,26100,0.7353702187538147
1495017754.1436443,26200,0.7886146306991577
1495017805.177809,26300,0.7912022471427917
1495017856.2634397,26400,0.7872213125228882
1495017907.2739182,26500,0.7888137102127075
1495017958.615733,26600,0.7865246534347534
1495018009.8319383,26700,0.7780652642250061
1495018060.9100578,26800,0.7927945852279663
1495018111.8179512,26900,0.7382563948631287
1495018164.0246613,27000,0.7677149772644043
1495018215.238669,27100,0.7995620965957642
1495018266.3710725,27200,0.8083200454711914
1495018317.5290556,27300,0.781449019908905
1495018368.7097573,27400,0.7961783409118652
1495018419.7954056,27500,0.8049362897872925
1495018470.834829,27600,0.784534215927124
1495018521.7550333,27700,0.7938893437385559
1495018572.7996118,27800,0.8226512670516968
1495018623.768961,27900,0.7629379034042358
1495018675.6809893,28000,0.8053343892097473
1495018726.6413162,28100,0.7790604829788208
